"ID" "Q1A" "Q1B" "Q1C" "Q1D" "Q1E" "Q1F" "Q1G" "Q2" "Q3A" "Q3B" "Q3C" "Q3D" "Q3E" "Q3F" "Q3G" "Q3H" "Q3I" "Q3J" "Q4" "Q5" "Q7" "Q8" "Q28" "Q29" "Q30" "Q31" "Q32A" "Q32B" "Q32C" "Q32D" "Q32E" "Q33" "Q34" "Q35" "Q36" "Q37" "Q38" "Q39" "Q40" "Q41A" "Q41B" "Q9" "Q10" "Q11A" "Q11B" "Q11C" "Q11D" "Q11E" "Q12" "Q13" "Q14A" "Q14B" "Q14C" "Q14D" "Q14E" "Q14F" "Q15" "Q16A" "Q16B" "Q16C" "Q16D" "Q16E" "Q16F" "Q16G" "Q17" "Q18" "Q21A" "Q21B" "Q21C" "Q21D" "Q21E" "Q21F" "Q22" "Q23" "Q24A" "Q24B" "Q24C" "Q24D" "Q25A1" "Q25A2" "Q25A3" "Q25A4" "Q25A5" "Q25A6" "Q25A7" "Q25A8" "Q25A9" "Q25A10" "Q25A11" "Q25A12" "Q25A13" "Q25A14" "Q25A15" "Q25A16" "Q25B1" "Q25B2" "Q25B3" "Q25B4" "Q25B5" "Q25B6" "Q25B7" "Q25B8" "Q25B9" "Q25B10" "Q25B11" "Q25B12" "Q25B13" "Q25B14" "Q25B15" "Q25B16" "Q25B17" "Q25B18" "Q25B19" "Q25B20" "Q25B21" "Q25B22" "Q25B23" "Q25B24" "Q26" "Q27A" "Q27B" "Q27C" "Q27D" "Q27E" "Q27F" "Q27G" "Q27H" "GENDER" "BLACK" "ASIAN" "OTHER" "ZCPGRADE" "ZCOGRADE" "ZCRGRADE" "ZTOGRADE" "ZPRGRADE" "ZWRGRADE" "ZOTGRADE" "Q42" "ZGPA" "ZUGPA" "ZLSAT" "SCH_ID" "RACE_CAT" "WHITE" "HISP" "NOREPORT" "OTHR_CLA" "DIFF_GRA" "MALE" "REGION" "ZNATGRAD"
"11" 2272 3 2 1 5 1 3 2 3 0 1 0 0 1 0 0 0 0 0 2 3 3 1 2 3 4 5 0 0 0 1 0 1 0 0 0 5 3 2 0 6 6 1 NA 0 0 1 1 0 1 3 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 6 0 0 0 0 0 1 NA 5 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 "F       " 0 0 0 NA NA NA 0.413325004000123 -1.66112265881546 NA NA 0 -0.77644710226013 0.806243017978929 -0.467098298031949 21 "White       " 1 0 0 -0.623898827407669 NA 0 "East        " 0.936282617032626
"12" 2273 1 2 1 2 1 2 1 1 0 1 1 0 0 0 0 0 0 0 1 3 2 1 3 3 4 4 0 0 0 0 1 1 0 0 0 4 2 2 1 6 6 1 NA 1 1 1 0 0 1 6 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 5 0 0 0 0 0 1 NA 5 0 1 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 1 1 0 0 1 0 1 1 0 4 0 0 0 0 0 0 0 0 "M       " 0 0 0 NA NA NA 0.413325004000123 1.29084789250388 NA NA 0 0.809033160097384 -0.416852870276011 0.0872601216103655 21 "White       " 1 0 0 0.852086448252002 NA 1 "East        " -0.470841109243775
"13" 2274 4 2 2 4 1 1 2 3 0 1 1 0 0 0 0 0 0 0 3 4 2 3 2 4 4 3 0 0 0 0 0 1 0 1 1 5 3 2 0 3 6 3 0 1 0 1 0 0 0 NA 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 5 0 0 0 0 0 1 NA 5 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 1 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0 "F       " 0 0 0 NA NA NA -1.86759594336507 NA NA NA 12 -2.39923278255547 -0.0832812643882995 -0.097526018270406 21 "White       " 1 0 0 -1.86759594336507 NA 0 "East        " 0.0117301686779393
"14" 2275 1 1 1 5 1 1 1 2 0 1 1 0 1 0 0 0 0 0 3 3 3 1 2 5 4 4 0 1 0 0 0 1 0 0 0 1 2 4 1 7 7 3 1 1 1 0 1 0 1 6 0 0 0 1 0 0 0 1 0 1 1 0 0 0 1 2 0 0 1 0 0 0 2 3 0 1 1 1 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 1 0 0 1 1 "M       " 1 0 0 NA NA NA 0.975044341784089 -0.551359293657813 NA NA 0 -0.254171251130596 -1.584353490883 -1.02145671767426 21 "Black       " 0 0 0 0.211842524063138 NA 1 "East        " -1.49461382034872
"15" 2276 1 1 2 NA 3 1 2 3 0 1 1 0 0 0 0 0 0 0 2 3 4 1 3 3 3 4 0 0 0 0 0 1 0 0 0 2 3 9 0 6 6 1 NA 1 1 1 0 0 1 5 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 5 0 0 1 0 0 0 2 5 0 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0 0 1 0 2 0 0 0 0 1 0 1 1 "F       " 0 0 1 NA NA NA -0.165416131898509 0.181084527346234 NA NA 0 0.715769615252824 1.13981462386664 1.75033538053731 21 "Other       " 0 0 0 0.00783419772386271 NA 0 "East        " 0.855102402055141
"16" 2278 1 1 1 4 2 1 2 1 0 1 1 0 0 0 0 0 0 0 1 4 5 2 2 4 3 4 0 0 0 0 1 1 0 0 0 4 1 2 0 3 3 1 NA 1 1 1 1 0 1 5 0 0 0 0 0 1 0 0 0 0 1 1 0 0 1 5 0 0 0 0 0 1 NA 5 0 1 1 1 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 1 1 "F       " 0 0 0 NA NA NA 0.413325004000123 0.181084527346234 NA NA 0 1.07017108566215 1.3066004268105 -0.282312158151177 21 "White       " 1 0 0 0.297204765673178 NA 0 "East        " NA
"17" 2279 1 3 1 2 1 2 1 1 0 1 1 0 0 1 0 0 0 0 1 3 3 1 3 4 3 5 0 1 0 0 0 1 0 1 1 2 3 2 0 1 4 1 NA 1 1 1 1 0 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 0 0 1 0 0 0 2 5 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 1 1 0 3 0 0 1 0 0 0 1 0 "F       " 0 0 0 NA NA NA -0.727135469682475 1.29084789250388 NA NA 0 0.603853361439352 0.305885609147363 0.0872601216103655 21 "White       " 1 0 0 0.281856211410703 NA 0 "East        " 0.368021112190233
"18" 2280 3 2 2 5 2 1 2 3 0 1 1 0 0 0 0 0 0 0 2 4 2 1 3 4 3 NA 0 1 0 0 1 1 0 0 0 5 2 2 0 4 4 1 NA 1 1 1 0 1 0 NA 0 0 1 0 0 1 0 1 0 1 1 0 0 0 1 2 0 0 0 0 1 0 1 5 0 1 1 1 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 0 2 0 0 0 0 0 0 1 0 "F       " 0 0 0 NA NA NA -0.165416131898509 0.558404071499834 NA NA 0 0.622506070408265 0.583861947387121 1.19597696089499 21 "White       " 1 0 0 0.196493969800663 NA 0 "East        " 1.57670431296612
"19" 2281 1 2 1 3 1 2 1 1 0 1 1 0 0 0 0 0 0 0 2 3 3 2 3 NA 4 3 0 1 0 1 0 1 0 0 0 5 2 2 0 6 6 1 NA 0 1 1 0 0 1 6 0 0 0 0 1 0 0 1 0 0 0 1 0 0 2 2 0 1 0 0 0 0 1 1 0 1 1 1 0 0 0 0 0 1 0 1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 1 0 1 0 0 1 0 0 0 0 0 1 0 0 1 0 0 2 0 0 0 0 0 0 1 0 "F       " 0 0 0 NA NA NA 0.413325004000123 1.29084789250388 NA NA 0 0.212146473092202 0.472671412091218 -0.282312158151177 21 "White       " 1 0 0 0.852086448252002 NA 0 "East        " 0.638621828781849
"20" 2282 2 1 1 5 1 2 2 3 0 1 1 0 0 0 0 0 0 0 2 3 2 1 3 3 5 6 0 1 0 0 0 1 0 1 1 5 2 9 1 6 6 2 0 1 1 1 1 1 0 NA 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 5 0 0 1 0 0 0 NA 5 0 1 1 1 0 0 0 0 1 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 2 0 0 0 0 0 0 1 0 "M       " 0 0 1 NA NA NA -1.86759594336507 -2.03844220296906 NA NA 0 -2.19405298389744 -1.38977005411517 -0.65188443791272 21 "Other       " 0 0 0 -1.95301907316707 NA 1 "East        " -1.21499307987072
"21" 2283 2 4 2 5 1 3 2 1 1 0 0 0 1 0 0 0 0 0 2 5 3 2 3 6 5 3 0 1 0 0 0 1 0 0 0 5 3 2 1 5 5 1 NA 1 0 0 1 0 0 NA 0 0 0 0 0 1 0 0 0 0 1 0 0 0 1 1 1 0 1 0 1 0 1 4 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 1 0 0 2 0 0 0 0 0 0 1 0 "M       " 0 0 0 NA NA NA -0.165416131898509 0.558404071499834 NA NA 0 -0.0676441614414769 0.639457215035073 -0.467098298031949 21 "White       " 1 0 0 0.196493969800663 NA 1 "East        " 0.349981064417459
"22" 2284 5 2 1 5 1 1 3 3 0 1 0 0 0 1 0 0 0 0 1 5 2 1 2 2 6 6 0 1 1 1 0 1 0 1 1 2 3 2 1 6 6 1 NA 1 1 0 1 0 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 5 0 0 0 0 0 1 NA 5 0 1 1 1 0 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0 1 0 1 1 0 2 1 0 0 1 0 0 1 1 "M       " 0 0 0 NA NA NA -0.165416131898509 0.181084527346234 NA NA 0 -0.328782087006244 0.333683242971339 -0.65188443791272 21 "White       " 1 0 0 0.00783419772386271 NA 1 "East        " 0.395081183849395
"23" 2285 1 3 1 3 2 3 2 1 0 1 0 0 0 0 0 1 1 0 1 3 2 2 2 7 3 2 0 0 1 1 0 0 0 0 0 2 3 2 1 1 6 4 0 0 0 0 0 0 1 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0 0 1 0 0 0 2 5 0 1 1 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 1 1 "M       " 0 0 0 NA NA NA NA 0.924625982001858 NA NA 0 1.83493215338754 -1.05619844822746 0.0872601216103655 21 "White       " 1 0 0 0.924625982001858 NA 1 "East        " -1.02557257825659
"24" 2287 2 3 1 5 2 2 2 1 0 0 1 0 0 1 0 1 0 0 3 3 4 2 3 6 5 4 0 0 0 1 0 1 0 0 0 2 2 2 1 NA 5 1 NA 1 1 0 1 0 1 5 0 0 0 1 0 0 NA 0 0 0 1 0 0 0 1 4 0 0 0 0 0 1 NA 5 0 1 1 1 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 2 0 0 0 0 0 0 1 1 "M       " 0 0 0 NA NA NA -1.28885480746644 1.29084789250388 NA NA 0 -0.235518542161684 -1.80673456147481 1.56554924065654 21 "White       " 1 0 0 0.000996542518720056 NA 1 "East        " -0.750461849721778
"25" 2288 2 3 1 5 1 3 1 2 0 1 0 0 1 0 0 0 0 0 2 3 NA 1 2 3 2 2 0 1 0 0 0 1 0 1 1 2 3 2 1 4 4 2 NA 1 0 1 1 0 1 5 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 4 0 0 0 0 0 1 NA 5 0 1 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 1 "M       " 0 0 0 NA NA NA 0.413325004000123 0.924625982001858 NA NA 0 0.342715435874586 0.583861947387121 1.56554924065654 21 "White       " 1 0 0 0.66897549300099 NA 1 "East        " 0.751372127361689
"26" 2289 2 2 2 3 2 3 3 3 0 0 0 0 0 0 0 0 0 0 3 4 2 1 2 4 4 4 0 1 0 1 0 1 0 1 0 4 2 2 1 2 2 1 NA 1 1 1 1 0 0 NA 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1 5 0 0 1 0 0 0 2 5 1 1 1 1 0 0 0 0 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 2 1 0 0 0 0 0 0 0 "M       " 0 0 0 NA NA NA 0.975044341784089 0.558404071499834 NA NA 0 0.678464197315 -0.861615011459625 -0.097526018270406 21 "White       " 1 0 0 0.766724206641962 NA 1 "East        " -1.41343360537124
"27" 2290 1 1 1 5 1 1 3 3 0 1 0 0 0 0 0 0 0 0 3 4 3 1 2 3 6 3 0 1 0 0 0 1 0 0 1 2 3 2 0 6 5 1 NA 1 1 1 1 0 1 6 1 0 1 0 0 0 0 0 0 0 0 1 0 0 NA 5 0 0 1 0 0 0 3 5 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 0 1 1 1 2 0 0 0 0 0 0 1 1 "F       " 0 0 0 NA NA NA -0.165416131898509 0.558404071499834 NA NA 0 0.529242525563705 0.139099806203508 -0.097526018270406 21 "White       " 1 0 0 0.196493969800663 NA 0 "East        " 0.228210741951232
"28" 2291 1 3 1 4 1 3 4 3 0 1 1 0 0 0 0 0 0 0 2 3 3 1 2 4 4 4 0 0 0 0 0 1 0 0 0 2 3 2 1 4 4 1 NA 1 1 1 1 1 1 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1 0 0 0 0 0 2 5 0 1 1 1 0 0 0 0 1 1 0 1 1 0 0 1 1 1 0 1 0 0 0 0 0 0 0 1 0 0 1 1 0 0 1 0 0 1 0 1 0 1 1 0 2 0 0 0 0 0 0 1 1 "M       " 0 0 0 NA NA NA -1.28885480746644 -0.551359293657813 NA NA 0 -0.515309176695363 -0.500245771747938 0.272046261491137 21 "White       " 1 0 0 -0.920107050562127 NA 1 "East        " -0.470841109243775
"29" 2292 1 2 2 5 1 4 4 3 0 1 1 0 0 0 0 0 0 0 3 4 3 2 2 5 3 4 0 1 0 1 0 1 0 1 1 2 3 2 1 5 6 5 1 1 1 0 1 0 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 1 0 0 1 0 0 0 NA NA 0 1 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 0 0 0 0 0 1 1 "M       " 0 0 0 NA NA NA 0.975044341784089 -0.18513738315579 NA NA 0 -0.123602288348212 1.13981462386664 -1.02145671767426 21 "White       " 1 0 0 0.39495347931415 NA 1 "East        " 0.981382736464562
"30" 2293 1 1 1 2 3 1 1 3 0 1 0 0 0 0 0 0 0 0 3 NA 3 3 2 2 4 2 0 0 0 0 1 1 0 0 0 4 3 2 1 2 6 1 NA 1 1 1 1 0 0 NA 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 5 0 0 0 0 0 1 NA 5 0 1 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2 1 1 0 0 0 0 1 1 "M       " 0 0 0 NA NA NA -0.165416131898509 -0.18513738315579 NA NA 0 -0.403392922881891 -0.333459968804082 0.64161854125268 21 "White       " 1 0 0 -0.175276757527149 NA 1 "East        " -0.430251001755033
"31" 2294 2 4 2 5 2 3 3 1 0 1 1 0 0 0 0 0 0 0 2 4 2 1 3 4 4 4 0 0 0 0 0 1 0 0 1 2 3 2 0 2 6 1 NA 1 0 1 0 0 1 5 0 0 0 0 1 0 0 0 1 0 1 0 0 0 1 5 0 0 0 0 0 1 NA 5 0 1 1 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0 1 0 1 1 0 3 0 0 0 0 0 0 1 0 "F       " 0 0 0 NA NA NA 2.11550481546669 1.29084789250388 NA NA 0 1.57379422782277 -0.111078898212276 -0.097526018270406 21 "White       " 1 0 0 1.70317635398528 NA 0 "East        " -0.506921204789324
"32" 2295 2 3 1 5 1 3 3 1 0 1 1 0 0 0 0 0 0 0 2 4 2 1 3 5 4 4 0 0 0 0 0 1 0 0 0 5 2 2 1 2 2 1 NA 1 0 0 1 0 0 NA 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 3 0 0 0 0 0 1 NA 5 0 1 1 1 0 0 0 0 1 1 0 1 1 1 0 1 1 1 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 0 1 1 0 1 1 0 2 0 0 0 0 0 0 1 0 "M       " 0 0 0 NA NA NA -1.28885480746644 -0.551359293657813 NA NA 8 -1.18680669957619 -0.69482920851577 0.272046261491137 21 "White       " 1 0 0 -0.920107050562127 NA 1 "East        " -0.434761013698226
